dataset,category,n_digit,codebook_size,sid_quantizer,sent_emb_model,sent_emb_pca,target_item,collision_size,sid,others
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VDRQSK,4,"(191, 113, 210, 200)",B0015RDJZK;B005OSMDT4;B0015RV6G4;B0026MHZ1C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VEWWF6,3,"(138, 255, 128, 62)",B00005MOYK;B000FK5PWI;B006QGH9N8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VJ0NDE,1,"(252, 157, 218, 113)",B002T0IOVG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VJP0TG,1,"(118, 188, 150, 6)",B0007XY8TY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VK7CEG,1,"(85, 147, 91, 40)",B0007VB4NE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VL4G08,1,"(240, 85, 34, 161)",B0001WAPAC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VOGXPQ,2,"(117, 203, 195, 102)",B000GTYLZK;B0015A0J78
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VPK58Q,1,"(95, 16, 143, 255)",B000VDFQAA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VS0I1C,7,"(45, 244, 121, 250)",B000LG6KCA;B000W1QKUG;B0012OS4M4;B0051GLXZY;B002ECX8WE;B000LG7C3Q;B002PHU2CM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VSJH8C,14,"(85, 173, 148, 116)",B005P4NV3E;B0017LAORK;B000VSKAME;B000VSKAI8;B000DN7IY0;B001IBIQ5Q;B000CSBLYY;B001O2SRGM;B0006U67G0;B003X5HEJY;B004H4VSI8;B004D0TMV6;B007ZURALK;B0084FD94C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VSKAI8,14,"(85, 173, 148, 116)",B005P4NV3E;B0017LAORK;B000VSKAME;B000DN7IY0;B001IBIQ5Q;B000CSBLYY;B001O2SRGM;B0006U67G0;B000VSJH8C;B003X5HEJY;B004H4VSI8;B004D0TMV6;B007ZURALK;B0084FD94C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VT2EX6,14,"(104, 74, 90, 221)",B000NNX3WG;B00553XXMY;B000NNX47U;B001B13J14;B000NNQKGC;B003TV7FHI;B00BOK39T4;B001E0PZWS;B00553YP4E;B003WDTI78;B0013SZ9K4;B00ADX6ZYY;B003RLLDV4;B00553XXG0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VU3790,2,"(127, 125, 199, 243)",B000PL3MGS;B000PL3MQI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VU8Q1Y,1,"(191, 148, 210, 206)",B000EIL9F8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VUFPPE,8,"(4, 0, 95, 182)",B0002INPG6;B000JVMRYC;B000JWMDI6;B0002INPFW;B0015ZBP1W;B001C66USM;B0002INPFC;B00162KLQY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VUFQM6,12,"(118, 108, 188, 235)",B000MITQ1Y;B002IEM9NM;B0014VRO4E;B002E6R6B4;B000U430Y4;B002E6R66O;B0002IKAK0;B002E6V282;B0002IKAMI;B0014VVI1E;B002IEK5EC;B000MIWE68
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VWXXNI,7,"(118, 188, 44, 132)",B004X168VW;B000RNW792;B0000BYSM2;B003XFQVW0;B004X166VO;B000BR7HQC;B001K4TK1K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VX06ZA,1,"(232, 199, 13, 161)",B000BRZZUC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VY4OJS,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B0000224UE;B0007QCOG0;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0007QCO6K;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B0007QCO92;B000687B4O;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B0007QCO8I;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VYPDHU,4,"(50, 112, 254, 243)",B007DMW3BC;B0019AI3HC;B001B7ZTRU;B001BYFQUS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VYR0H6,6,"(114, 142, 140, 214)",B000JJGXAI;B000TTT1WK;B000JJL81M;B000PWDEWY;B000TTR0JG;B0014VRQII
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VYT0U6,1,"(188, 242, 0, 191)",B0034J22Q4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000VYZ2G2,1,"(86, 16, 200, 40)",B0036U35QM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W1QKUG,7,"(45, 244, 121, 250)",B000LG6KCA;B000VS0I1C;B0012OS4M4;B0051GLXZY;B002ECX8WE;B000LG7C3Q;B002PHU2CM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W29GHY,1,"(192, 128, 125, 188)",B0010XAV32
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W8FOME,1,"(40, 130, 244, 181)",B0044XE6J0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W8FOR4,1,"(3, 222, 220, 123)",B000W8J1FA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W8J1FA,1,"(3, 222, 220, 123)",B000W8FOR4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000W8J75E,1,"(108, 231, 121, 203)",B005P12C5A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WAJ9NM,1,"(172, 116, 11, 236)",B000Q9GCTI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WCMJPA,5,"(249, 160, 248, 216)",B000WCOBJW;B000FPZ47O;B001BYBAMQ;B00134QM9K;B0017U1MJU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WG0L74,9,"(173, 58, 170, 28)",B0028KDC82;B0042JFAUK;B0026HYWRW;B0006OH4WC;B00A8DKTX2;B0032HSD1Q;B00ARJR796;B001MPU106;B002C9MSAC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WG40ZS,14,"(70, 158, 224, 129)",B000OR115W;B002RRT5IW;B0007U00YE;B00068M3HY;B007OQALWK;B0014EAYUM;B0007U012U;B000OR111G;B000KUVVY4;B0007U013E;B0041HS4WO;B0030DH1RY;B0007U010W;B001CABG3W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WPGMFU,7,"(99, 182, 142, 20)",B000BNY61U;B002LSVJQS;B000BO3BME;B000BNZL4Q;B001GAOMLQ;B00455OP5M;B000BNXOGS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WSUZ50,1,"(40, 138, 95, 95)",B000F4W1XU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WTYYFG,31,"(142, 226, 105, 173)",B000E3E130;B000E39T50;B000E3FKTO;B009YSFT7S;B001ECQPUW;B000E39T3C;B000BQWWIQ;B000E3FKVC;B000E3C3OE;B001ECQPNY;B000P3WS02;B000E39T5K;B00469AX62;B0029KHB10;B000E39T0K;B000WXPTBA;B000E39T4Q;B0000BY57W;B000E39T1Y;B000E3C3LC;B003JFOZEU;B000E3E13A;B000E3FKTE;B000E3E126;B000EYW8V6;B007N5ZULO;B000E3E11W;B000E3FKU8;B000E3C3JY;B0010XFKF6;B000EZ0ELQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WUKFBM,2,"(169, 223, 208, 7)",B000Q9C4AE;B000MDB4C8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WVZA20,2,"(117, 205, 12, 150)",B0007M909I;B00121X9ZY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WY730O,1,"(234, 96, 172, 17)",B0017RYO7K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WY8JYI,1,"(98, 50, 83, 86)",B000TD24VG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WY8LSM,1,"(46, 96, 152, 33)",B000C12CJO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000WYCD5O,1,"(253, 148, 222, 149)",B0012RIEM6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000X23DL8,21,"(8, 92, 20, 44)",B00007E1M5;B0001WC6XQ;B001EICW7G;B00004U9J9;B0036Z1XNE;B004WN5AQ0;B000Q9BFZO;B0017KO3T6;B001RXMWJ6;B000NDWFSY;B001C2LGPI;B00007E1M2;B000BSY9F8;B001D0PZX8;B000JVQT3M;B00AU6GRH4;B000BSWECS;B00AU6GY5O;B0073H2L1Y;B0074FH7N2;B004WN5CT0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000X5ZK6Q,1,"(255, 90, 236, 66)",B000X61N2A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000X61N2A,1,"(255, 90, 236, 66)",B000X5ZK6Q
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XFW6O0,4,"(252, 176, 240, 228)",B000XFY850;B0029XORFK;B008E1VHYK;B000XFYB8E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XFY850,4,"(252, 176, 240, 228)",B0029XORFK;B008E1VHYK;B000XFW6O0;B000XFYB8E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XKHHMG,3,"(85, 148, 158, 212)",B000BH283O;B000VLPTV8;B00245TWWG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XQK2MW,1,"(60, 66, 56, 172)",B000VSGDSE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XTODRO,1,"(241, 24, 198, 226)",B00551HAGQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XUC11I,2,"(118, 208, 52, 6)",B005DHKJJ2;B00CF4IKUG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000XZ13UI,2,"(57, 17, 181, 151)",B000PI3QQW;B004DKNOTM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000Y09TVW,1,"(123, 63, 153, 37)",B0006A4BEU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YB6QK8,1,"(60, 210, 82, 252)",B000BNGUPK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YBHONG,1,"(98, 187, 83, 190)",B000AO3HJ2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YJPCLO,1,"(138, 145, 45, 62)",B000YJJTDQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YQNL1U,1,"(196, 209, 207, 133)",B001F0IR6I
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YZ4CPU,13,"(58, 113, 92, 144)",B0011VQJQQ;B0000E1KQA;B0017AWR6C;B000OF54L6;B0010345W0;B001NQ295Y;B000OF6SFW;B001NQ04CE;B0017AVAME;B001NQ297W;B00ELNGSVM;B0030II3WG;B0017AVAIS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YZAH7W,4,"(23, 218, 204, 166)",B000YZAHEA;B000YZJXY0;B000YZIX7I;B000YZO2FK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YZJXY0,4,"(23, 218, 204, 166)",B000YZAHEA;B000YZIX7I;B000YZAH7W;B000YZO2FK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000YZO2FK,4,"(23, 218, 204, 166)",B000YZAHEA;B000YZJXY0;B000YZIX7I;B000YZAH7W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000Z7WVZK,1,"(211, 148, 208, 180)",B00006I5RH
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKATZG,2,"(2, 35, 238, 213)",B000FIAU0W;B000ZKES0S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKAU0A,2,"(2, 35, 252, 29)",B000FI6YN4;B000ZKHN5K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKCLCK,1,"(2, 146, 138, 66)",B000ZKFXOS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKCLEI,1,"(2, 137, 220, 147)",B000FICBU4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKES0S,2,"(2, 35, 238, 213)",B000ZKATZG;B000FIAU0W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKFXOS,1,"(2, 146, 138, 66)",B000ZKCLCK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKGLTY,1,"(182, 183, 77, 142)",B001MP2M8U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKHN50,1,"(2, 35, 138, 213)",B000FICARI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKHN5K,2,"(2, 35, 252, 29)",B000FI6YN4;B000ZKAU0A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZKHN6Y,2,"(2, 35, 138, 221)",B000FIAVHE;B000FI6YJS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZOWG62,1,"(126, 207, 170, 253)",B000ZOUYV6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000ZYCLHG,2,"(61, 151, 208, 189)",B000FE9C2I;B000FECD2Y
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00104UMZS,1,"(52, 17, 174, 169)",B0062Q46SS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00106GVLA,1,"(111, 59, 248, 51)",B005VTPYOC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B001099RQS,1,"(241, 26, 123, 153)",B001AT6S7O
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00109AAN2,4,"(242, 185, 237, 22)",B0010KHNEU;B0000C518J;B000JMLUC6;B001TONIAK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010FC5FW,4,"(225, 25, 190, 156)",B0000ATT4D;B0032K3EL2;B0038YYI1C;B003B532L0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010KHN90,1,"(98, 140, 100, 103)",B007ND0Q06
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010KHNEU,4,"(242, 185, 237, 22)",B00109AAN2;B0000C518J;B000JMLUC6;B001TONIAK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010LNKO6,1,"(38, 205, 49, 167)",B000H52CI6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010W5NWM,2,"(9, 25, 143, 172)",B003YSS8TK;B001NVAI7U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010XAUGU,2,"(49, 216, 16, 243)",B002KI8VY2;B000W21OJM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010XCOH8,35,"(243, 161, 103, 178)",B001QVYT72;B000STIPXC;B0032GPLRG;B0002ILQF8;B000KOVCFI;B000JWK8CO;B0002ILQ76;B000JWF266;B001AZJ08C;B000S5SCPM;B000H6P5NY;B000PW21SW;B003APQNI0;B000JVQPBI;B000KOP5X8;B000KOVNQ6;B000JUTUI4;B003069D2C;B0002ILQDU;B000KOVE2E;B000H6QXDA;B000STDIEI;B0044UJF6C;B004WYGZDG;B000STKJ5Y;B000H6W9QK;B000H6QXCQ;B000MX3SOK;B0002ILQJ4;B000NNLSMS;B000KORCN4;B000STIQQ8;B0002ILQBM;B000KOTKFM;B000RZ2RN6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010XFKF6,31,"(142, 226, 105, 173)",B000E3E130;B000E39T50;B000E3FKTO;B009YSFT7S;B001ECQPUW;B000E39T3C;B000BQWWIQ;B000E3FKVC;B000E3C3OE;B001ECQPNY;B000P3WS02;B000E39T5K;B00469AX62;B0029KHB10;B000E39T0K;B000WXPTBA;B000E39T4Q;B0000BY57W;B000E39T1Y;B000E3C3LC;B003JFOZEU;B000E3E13A;B000E3FKTE;B000E3E126;B000EYW8V6;B007N5ZULO;B000E3E11W;B000E3FKU8;B000E3C3JY;B000WTYYFG;B000EZ0ELQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010XTIB8,19,"(76, 106, 98, 94)",B005YPK8G2;B000LPG3D2;B000BS0D4Y;B005YPK99I;B001ASR7CU;B001SMUB7G;B000OZ9VLU;B001DWNK1A;B005YPK8R6;B000AMPRG0;B005YPK9SY;B000BL1P3O;B004C94T84;B005YPK9VQ;B000LPHO2Q;B001AYQB9Y;B005YPKLLE;B005YPK9C0;B005YPK8NU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0010YMZ94,4,"(96, 117, 153, 97)",B0010YFO6U;B001AZLNVY;B001IKFVHI;B0016RCZGS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B001134W5E,1,"(166, 242, 217, 222)",B006CV8J18
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00116RYOC,1,"(156, 72, 144, 173)",B000NRW7CO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00116ZOAI,1,"(172, 83, 206, 46)",B0016CPJ0W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00117XML0,1,"(84, 28, 78, 217)",B003FM5CWG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0011FUXHI,4,"(253, 96, 133, 141)",B00094CWA8;B000OZFIKI;B007HDNOT2;B000OZDGRK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0011VQJQQ,13,"(58, 113, 92, 144)",B0000E1KQA;B000YZ4CPU;B0017AWR6C;B000OF54L6;B0010345W0;B001NQ295Y;B000OF6SFW;B001NQ04CE;B0017AVAME;B001NQ297W;B00ELNGSVM;B0030II3WG;B0017AVAIS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0011ZEJ32,2,"(77, 194, 133, 191)",B000AOA3O4;B000BQW0FQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00121X9ZY,2,"(117, 205, 12, 150)",B0007M909I;B000WVZA20
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00125M48I,1,"(222, 247, 171, 150)",B000GGY4Y6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B001298H1M,10,"(98, 55, 51, 98)",B001298H1C;B000AO5JPM;B000BMT2TM;B000AO7IA6;B000AO5KWE;B000AO9PY8;B000AO7IW4;B000AO5KTM;B000AOA14G;B000AOA0KG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012DJBNG,1,"(72, 144, 81, 240)",B0099ZPNEU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012DZ8I8,1,"(154, 187, 242, 127)",B001947Q44
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012K9RFQ,2,"(106, 86, 173, 63)",B0012KF6WY;B001BS5NFW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012M7KJO,1,"(105, 182, 172, 177)",B004I5O1IK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012N1K5I,2,"(149, 251, 252, 181)",B0009GBG62;B0008503PO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012Q2S4W,3,"(229, 149, 114, 60)",B00BMSGU9Y;B00BMSGU1W;B000GGCLIC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012QY5DO,20,"(176, 238, 79, 165)",B000ET7E0Q;B001BMTZSY;B003C1HEBC;B001CXPKEK;B003C1HEBW;B000X4LR78;B0001WBIGM;B003SARH96;B000R30XAC;B0051BY8ZG;B001C3WXJ0;B003FN85BA;B001AC2M62;B001C443VA;B000MD7MAQ;B001O4BSQ6;B002VXO9BK;B000MD69WS;B00190XOW6;B0018PG10E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012RJTUW,2,"(61, 151, 139, 49)",B000276CYE;B000276CZS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012SFNDS,1,"(159, 122, 193, 37)",B0012SFNEW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012SFNEW,1,"(159, 122, 193, 37)",B0012SFNDS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012SNQVY,4,"(19, 184, 60, 71)",B0075MOZ9S;B003OTL12U;B003OTL3PU;B003ZAEJGS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0012SXXK8,5,"(204, 3, 217, 126)",B002SCAKHQ;B006VK6Y5I;B002MY7RAI;B006VK5WFQ;B004II61JO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B001348108,3,"(232, 85, 13, 161)",B000G0OMXA;B0001WAQ60;B0006G4QU8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00134JNJG,18,"(48, 236, 223, 216)",B000UUWOC2;B0049HSJ76;B0094BKASS;B0058W91N2;B004IYZ17Q;B001A5HWH8;B005JTJSAK;B00309HQPK;B003WPUU0U;B000AQVS78;B004JIBCZG;B00386B610;B000UV2ZQ6;B003G3DM58;B004RT7P76;B001QFYDEW;B007RU5B46;B001QFYDEM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00135GGPY,1,"(226, 7, 205, 50)",B000IE3ZJ6
